measurement_id,cell_id,observation_id,photo_id,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,morph,measurement_status,roi_status,failure_reasons,image_sha256,flower_effective_pixels,background_effective_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,mask_pixels,nuisance_pixel_fraction,palette_count_white,palette_count_yellow,palette_count_orange,palette_count_red,palette_count_pink,palette_count_magenta,palette_count_purple,palette_count_blue,palette_count_bronze,palette_count_green,palette_count_brown,palette_count_black,flower_fraction_white,flower_fraction_yellow,flower_fraction_orange,flower_fraction_red,flower_fraction_pink,flower_fraction_magenta,flower_fraction_purple,flower_fraction_blue,flower_fraction_bronze
FCPR-A6A4196676675437778BBEF8,100,17282527,26223980,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Oxalis corniculata,53168,6.980591029,39.1975696908,8.0,2018-10-01,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,cfc1b23360efca81437dcac3d5f854721476638e5f90f8fc67f8f757f56999d6,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-7633EF2B3B6EC0EF6F346F11,100,17289265,26234463,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Solanum marginatum,79140,6.9855799647,39.2074287168,16.0,2018-10-01,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,13a82145d3395a49c09b0149a74e415a322e7a9a0a77bdf6ecb2be68bb0ab423,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-7CA74E9299AC923F66DC9EA7,100,17308954,26272009,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Afrocarduus leptacanthus,1610818,7.015262598,38.5980001336,24.0,2018-10-02,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,acd36ae457df3ab27111985178b158cbfb2b4a86611ca0412bf5d9697910e97c,119,184.0,0.3617021276595745,9.649301291021445,119.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-2809A19C5B3E5C7E68F6EE1A,100,17309439,26271894,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Biancaea decapetala,1065370,7.1068044944,38.5992345465,16.0,2018-10-03,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,52c86b6243797135cf9ac9cb047d2b125057314c33a777553b0bbdec708851ff,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-E73F06BCE2EC2391687BCB19,100,17322955,26295929,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Thunbergia alata,132458,7.0986253512,38.6402254222,8.0,2018-10-03,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,e55accecd67c4497a85366684bbd3f86b212af35f688370a08d7729de6dfd1d6,61482,125102.0,0.7187734082397004,7.287002379030982,61482.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-5968D139318C31B3ACA6F810,100,17342893,26329975,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Nicotiana glauca,58334,8.5476077694,39.0947007344,6.0,2018-10-04,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,37f2f7f2fd228b23cde8fbc395270864f7c8cc327de9a723c061cb44bb09f589,5454,11260.0,0.7993242250624357,5.716840082360712,5454.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-F5DB32F0D64495E312FF7584,100,17343343,26331164,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Tagetes minuta,79313,9.0286647733,38.6800597203,6.0,2018-10-06,276321,tsuchan,white,classified_four_state_morph,automated_colour_state_admitted,,3c0806d0c221910580f2ff01d0681fa36ad3ab670c9e97b298eee4675d8e8c8d,29478,59854.0,0.8122712530127651,2.052185884233066,29478.0,0.2996811181219893,12627.0,4625.0,27.0,0.0,0.0,0.0,0.0,0.0,3365.0,5322.0,3404.0,108.0,0.6116547180778918,0.2240360395272234,0.0013078860685913,0.0,0.0,0.0,0.0,0.0,0.1630013563262933
FCPR-098B844A682007775D5AB2B5,100,17343750,26331410,cc-by-nc,"(c) tsuchan, some rights reserved (CC BY-NC)",Bidens macroptera,781533,9.0416901977,38.7910463913,16.0,2018-10-06,276321,tsuchan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,0363d1638212e0a369c7b2dd2a4aa70d5997f8e8208237bd49bebb26ab943da0,47851,108878.0,0.0899716098864395,42.55747473411126,47851.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-AF335AD728CD2765F12B26D9,100,17373195,26386976,cc-by,"(c) Mattia Menchetti, some rights reserved (CC BY)",Afrocarduus leptacanthus,1610818,7.0153194876,38.5979434324,6.0,2018-10-02,30467,mattiamenchetti,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,2a8660c0a965969231aad1e6dc0e7b6cdc9d39c869593fb45cf1fdbb35629c80,2083,3615.0,0.9422018348623852,0.6494085402346421,2083.0,0.1766682669227076,769.0,4.0,0.0,40.0,511.0,0.0,0.0,0.0,391.0,12.0,354.0,2.0,0.4483965014577259,0.0023323615160349,0.0,0.0233236151603498,0.2979591836734694,0.0,0.0,0.0,0.2279883381924198
FCPR-D0C388E806EE23A96F8506BF,100,17374385,26389199,cc-by,"(c) Mattia Menchetti, some rights reserved (CC BY)",Silybum marianum,52586,9.0394982069,38.7874305519,6.0,2018-10-06,30467,mattiamenchetti,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,af89c36689609d3bb5bda116f06fd0c1c46c09c39155fd99a874a31f49d10e61,9074,15969.0,0.7627462929108267,4.741271664799173,9074.0,0.1840423187128058,2203.0,0.0,0.0,0.0,1482.0,28.0,3607.0,0.0,84.0,277.0,634.0,759.0,0.2975418692598595,0.0,0.0,0.0,0.2001620745542949,0.003781739600216,0.4871690977849811,0.0,0.0113452188006482
FCPR-B55F9B88CCBDCE0C2A0EC427,100,17374521,26389462,cc-by,"(c) Mattia Menchetti, some rights reserved (CC BY)",Ipomoea purpurea,52344,9.0287503141,38.680144671,3.0,2018-10-06,30467,mattiamenchetti,white,classified_four_state_morph,automated_colour_state_admitted,,ee16907caf299e243b793d829dee06fcfa14ad8eb306338780f239318a232587,59501,93666.0,0.9939208199356914,0.0046695044643683,59501.0,0.1161829212954404,48729.0,0.0,0.0,0.0,745.0,0.0,113.0,0.0,3001.0,0.0,6867.0,46.0,0.9266182399026394,0.0,0.0,0.0,0.0141667300524834,0.0,0.0021487791891686,0.0,0.0570662508557085
FCPR-BFD80E2B900D6BB56EA2C0AC,100,17374567,26389526,cc-by,"(c) Mattia Menchetti, some rights reserved (CC BY)",Afrocarduus leptacanthus,1610818,9.035797425,38.6318337719,6.0,2018-10-07,30467,mattiamenchetti,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,abc897efa8c80b99e4c8c1b92ac2cc467832baa3849ca859b856b862ad2e3066,50699,86205.0,0.768805036231195,1.2905792439526558,50699.0,0.166374090218742,12798.0,0.0,0.0,0.0,20440.0,497.0,7614.0,772.0,143.0,0.0,8297.0,138.0,0.3028109028960817,0.0,0.0,0.0,0.4836267272383115,0.0117594169979178,0.1801533219761499,0.0182661366647738,0.003383494226765
FCPR-FBF56DC300C576F85F8AC8AC,100,17639304,26870327,cc-by-nc,"(c) Jeff Chapman, some rights reserved (CC BY-NC)",Lantana camara,50333,8.7624107,38.9915859,1169.0,2015-08-05,746541,woodridgejeff,white,classified_four_state_morph,automated_colour_state_admitted,,2606b050d02b5f0e0620aa5c2db5b7b919bb041b9ef2fe55187e2c42ca0c0f74,40018,86169.0,0.9299416766214602,0.7962186158551806,40018.0,0.115023239542206,21022.0,1989.0,614.0,1.0,5839.0,0.0,99.0,18.0,5833.0,109.0,3705.0,789.0,0.5935902866017224,0.0561626429479034,0.0173372864605393,2.8236622899901173e-05,0.1648736411125229,0.0,0.0027954256670902,0.0005082592121982,0.1647042213751235
FCPR-2AE37FB863ADC48145577839,100,188752854,330453684,cc-by-nc,"(c) A. Geremew, some rights reserved (CC BY-NC)",Argemone ochroleuca,199511,8.8614201093,38.8188788295,14.0,2023-10-22,4832114,ethio_nature,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,31455903308854ea855b11d60b80e5d3955a81c8bea246db5f87664f770ba64c,33609,58311.0,0.2928076591442928,27.051781452254552,33609.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-B546AD994B6F56F0828BC03E,100,190915951,334790418,cc-by-nc,"(c) Björn Reese, some rights reserved (CC BY-NC)",Trifolium acaule,739227,9.8198613543,39.7341327428,139.0,2018-10-30,4063503,bjoernreese,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,d4710e3001ddacd73fb9a0271f96b54187a98fc115653955f6467139a4e4a2d3,81489,107637.0,0.7173368835483944,1.1353544420499646,81489.0,0.0923928382971934,33502.0,14.0,0.0,0.0,1914.0,12.0,20507.0,16720.0,1291.0,897.0,6506.0,126.0,0.452974580854516,0.0001892915089237,0.0,0.0,0.0258788534342888,0.0001622498647917,0.2772714981070849,0.2260681449432125,0.0174553812871822
FCPR-83818CAEB0BE3D02C00881E5,100,193373013,339690997,cc-by-nc,"(c) jamesborrell, some rights reserved (CC BY-NC)",Eulophia petersii,489945,7.4782283333,38.63447,4.0,2023-12-03,1832128,jamesborrell,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,8dc51a10865b006335382c8e2994d58ae994a82e577346081551fa0484626f23,22578,52982.0,0.3434954664207776,4.241827389900975,22578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-171B9A5D2F0B28BA3B6B9D93,100,193403874,339746487,cc-by-nc,"(c) Mary-Yan, some rights reserved (CC BY-NC)",Parochetus africanus,855850,7.0158451,39.9760848,2476.0,2023-12-08,4057420,mary-yan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,69dacdb8802799255108832a1d900f9ec60c08e29568317be188f2646846e1bd,35612,67597.0,0.4321617811482183,39.12124123093877,35612.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-2364C9A4E2896510A1444642,100,194215518,341327320,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Discopodium penninervium,716451,7.14948027,38.70183285,100.0,2011-02-07,2616302,christiangilli,white,classified_four_state_morph,automated_colour_state_admitted,,aaba8cb355dfcf255d033c936dee3ab6c797d0383a56c3e769dee5425a444f7c,35369,75988.0,0.9201567144015133,1.9495858498666705,35369.0,0.0564053266985213,27257.0,2248.0,779.0,475.0,0.0,0.0,0.0,43.0,2572.0,1695.0,292.0,8.0,0.8167136093965363,0.0673578234553844,0.0233415233415233,0.0142326361838556,0.0,0.0,0.0,0.0012884281176964,0.0770659795050038
FCPR-580396FBFAFA45F39F16B13B,100,194223173,341343015,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Hypoestes triflora,587679,6.9341424,39.9490623501,100.0,2011-02-08,2616302,christiangilli,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,ee5ea360c42c09e4427de0f6101e6757987bedc5f08b0d079c88ed6e46e8e9b0,4966,8850.0,0.5709513936880903,5.684867202274587,4966.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-BE7BB90102D2C69F7B5A3C3D,100,194225820,341346361,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Oxalis procumbens,879903,6.7785787439,39.7437472251,100.0,2011-02-09,2616302,christiangilli,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,8587a795c94d03cbf1e36afca004fae3205da54af635b9e2397b34a0751c437c,34888,64632.0,0.9773963048367352,0.4016936934877063,34888.0,0.0206661316211878,0.0,27756.0,53.0,0.0,0.0,0.0,0.0,0.0,6358.0,581.0,132.0,8.0,0.0,0.8123628062165247,0.0015512043784938,0.0,0.0,0.0,0.0,0.0,0.1860859894049814
FCPR-8C9BE6F3CDB28188DCCAB959,100,194225828,341346615,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Oxalis procumbens,879903,6.7785787439,39.7437472251,100.0,2011-02-09,2616302,christiangilli,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,5ff5f9268718901fa2df776a2372e06186ccef95fdc10ca8c2f3b266bedb9e02,12838,39049.0,0.9746758199847444,0.6788664724075343,12838.0,0.0686243963234148,1148.0,10442.0,32.0,0.0,0.0,0.0,0.0,0.0,335.0,876.0,5.0,0.0,0.0960107050263444,0.8732959772518191,0.0026762565861001,0.0,0.0,0.0,0.0,0.0,0.0280170611357363
FCPR-3771E82FEEE13669E918CA8C,100,194438956,341780028,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Commelina imberbis,436022,8.48047778,35.64688311,100.0,2011-02-21,2616302,christiangilli,white,classified_four_state_morph,automated_colour_state_admitted,,9baaa003dbb5885f1ee58863e620e76ee26c0774243719475d5a9e4faad4ddbf,10748,14862.0,0.9636732435921076,0.3689820663736093,10748.0,0.1146259769259397,6167.0,1091.0,0.0,0.0,0.0,0.0,0.0,1316.0,942.0,136.0,1060.0,36.0,0.6480664144598571,0.1146490121899957,0.0,0.0,0.0,0.0,0.0,0.1382934005884825,0.0989911727616645
FCPR-808D56021CF4F5E5CFCAAE89,100,194445134,341792878,cc-by-nc,"(c) Christian Gilli, some rights reserved (CC BY-NC)",Nuxia congesta,185371,9.09472423,38.1641505499,100.0,2011-02-24,2616302,christiangilli,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,9fc338e8f5ee6f2cbfa8472adb04466121017db9fa2b329895ded18b05a9f327,1373,2993.0,0.9594689028651292,0.6416039109733522,1373.0,0.5098324836125273,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,122.0,564.0,14.0,0.2674591381872214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325408618127786
FCPR-B19A71F75B4C7A4B68BEA55E,100,194535491,341976796,cc-by-nc,"(c) jamesborrell, some rights reserved (CC BY-NC)",Stictocardia beraviensis,431649,6.9793033333,36.7342033333,4.0,2023-11-28,1832128,jamesborrell,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,8433833b40bcccc932f89e0fed0be9621e253f161a470029cde07525a7a0e473,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-CBF6C68C782E5CEA44AA7E1D,100,195477992,386017702,cc-by-nc,"(c) Mitiku Muanenda, some rights reserved (CC BY-NC)",Dichrocephala integrifolia,487020,6.4373742493,38.2814455032,61.0,2021-08-16,3154920,mmaunenda,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,9f61df36e7554e2756254ca10c26b5f94ac7eba3977fcca8fb201128cdfcdb55,64056,113364.0,0.1569981583793738,21.56719048612965,64056.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-08F55B1DE03A1C4040E120C3,100,195478938,386023580,cc-by-nc,"(c) Mitiku Muanenda, some rights reserved (CC BY-NC)",Ajuga integrifolia,857812,6.4372409844,38.2796537876,8.0,2018-08-14,3154920,mmaunenda,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,4c45c5b43b8ef61a0cab54a1b865aa286e50e7724797df2658b009286708ceb5,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-739D7819EE52EFBB3CE58D80,100,195927955,344815990,cc-by-nc,"(c) Mitiku Muanenda, some rights reserved (CC BY-NC)",Gloriosa superba,141177,6.4360949048,38.2810592651,244.0,2019-07-06,3154920,mmaunenda,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,469c8fc1cd33af24348a923009a6a9ad507dc72da2f612816346169d51cd325e,17510,40798.0,0.493853392016998,11.468717530738138,17510.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-9AAF9647C4184FB7F3689E26,100,198013137,348903322,cc-by-nc,"(c) mikejordan, some rights reserved (CC BY-NC)",Portulaca oleracea,58991,8.7675583333,38.9750716667,9.0,2024-01-28,6097168,mikejordan,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,9eda4bf8cd3acdb598c642ee446427d60176d752fe49fa2df22ee6ffc15155ca,4552,9599.0,0.6692953020134228,0.6398116915594639,4552.0,0.0246045694200351,9.0,4377.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,93.0,16.0,3.0,0.002027027027027,0.9858108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0121621621621621
FCPR-F1BD57E03F864ADEE3D8F468,100,198042264,348963319,cc-by-nc,"(c) mikejordan, some rights reserved (CC BY-NC)",Parochetus africanus,855850,6.7503366667,39.7153383333,200.0,2024-01-16,6097168,mikejordan,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,a0e346a00d0cd84049ca10f260334ce017f2e533100d07bfa3710aefc704aa56,90285,107214.0,0.4977298754883407,3.939601186376607,90285.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-29F70A7A03B3846C9A9BB7D8,100,198042446,348963689,cc-by-nc,"(c) Geoffrey Mwachala, some rights reserved (CC BY-NC)",Arabidopsis thaliana,55021,6.8858193,39.734338,211.0,2018-10-13,2212226,mwachala,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,dfb6ae23d6a660cb7fe4419b1ea0c539acf2b0ff64d05443773d23add2260cd7,2592,6091.0,0.0,,2592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-CACC98D87708024BA2EF53E6,100,199005494,350866407,cc-by-nc,"(c) jin_mori, some rights reserved (CC BY-NC)",Bidens macroptera,781533,9.0365790718,38.7857833877,16.0,2023-10-19,7785586,jin_mori,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,2e2e0b8fc942994e7cc2241276f185694cbd96c699a1eabda8d486cc2f78748c,61229,88426.0,0.9276093201404404,0.1686162235763404,61229.0,0.03290924235248,0.0,56166.0,1151.0,0.0,0.0,0.0,0.0,0.0,1897.0,1360.0,603.0,52.0,0.0,0.9485256864930592,0.0194379707501604,0.0,0.0,0.0,0.0,0.0,0.0320363427567804
FCPR-9A410C031E38B30FC454EE26,100,199381305,351607597,cc-by-nc,"(c) jin_mori, some rights reserved (CC BY-NC)",Helminthotheca echioides,61906,9.0365605294,38.7849475443,17.0,2024-02-11,7785586,jin_mori,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,829e8eb5bb705a0881dc037806d3a41c9deeb9c727fa3184df87e7e01538d405,9535,24060.0,0.9663199093624472,0.1083395589692679,9535.0,0.0409019402202412,25.0,8092.0,248.0,0.0,0.0,0.0,0.0,0.0,780.0,113.0,230.0,47.0,0.0027337342810278,0.8848551120831055,0.0271186440677966,0.0,0.0,0.0,0.0,0.0,0.0852925095680699
FCPR-64795C4C02FA9EC2CC7AD63E,100,200036441,352848514,cc-by-nc,"(c) Franklin Charles Graham IV, some rights reserved (CC BY-NC)",Glebionis coronaria,59904,9.0306736739,38.7517018485,207.0,2015-12-17,5242411,franklincgrahamiv,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,08afae612cb17804340272d2aa283ac16ca475f874c2f623ad266c1b2e105e8f,18672,25090.0,0.4932835419912955,3.3883637296591216,18672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-D8B396D5BEBF01AF3B32B7A6,100,200345240,353452500,cc-by-nc,"(c) Franklin Charles Graham IV, some rights reserved (CC BY-NC)",Tagetes patula,777243,6.7770663262,38.4110026344,272.0,2022-12-16,5242411,franklincgrahamiv,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,904be3f22ef55c3bfb1ab48a94595e861d718f351182e9c4b237016915076ded,21505,52835.0,0.8098957345971564,12.841208322908663,21505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-4DC333BE9EE9805928A88FA1,100,201399959,355516055,cc-by-nc,"(c) Michael 2020, some rights reserved (CC BY-NC)",Aerva javanica,196994,16.4742307833,21.2749131028,50.0,2024-02-07,2613923,miwi2020,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,67daf5a94b42e4c325ddd6b697c3ad7b1861bd9b8fea39146f1b14bc1efd7dc0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-93F966CAEF7B8AC6C417708F,100,201486753,355681613,cc-by-nc,"(c) Michael 2020, some rights reserved (CC BY-NC)",Blepharis edulis,894995,16.9040627835,21.7828110054,100.0,2024-02-09,2613923,miwi2020,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,82d312e0b0f20e2a0877f8fd5e72067e72efbb56b8a7b7b8cdaf13fb8637f626,14837,31112.0,0.7618002195389681,6.460474823016207,14837.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-E114336648D44BEF1F10926F,100,201497525,355701850,cc-by-nc,"(c) Michael 2020, some rights reserved (CC BY-NC)",Solenostemma arghel,1602726,16.9037342944,21.7837980583,50.0,2024-02-09,2613923,miwi2020,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,03e186db2631831850de4fed4801b52865ec51b9bbc80136fdd7337a312b4a3a,8365,16192.0,0.9468892261001516,0.3645916857802945,8365.0,0.1040047818290496,3271.0,88.0,3.0,0.0,34.0,0.0,3.0,0.0,4096.0,35.0,761.0,74.0,0.4364242828552368,0.0117411607738492,0.000400266844563,0.0,0.0045363575717144,0.0,0.000400266844563,0.0,0.5464976651100734
FCPR-8D80E0B60942EB0AE15E27D6,100,204613660,361660585,cc-by-nc,"(c) T.H.Haileselasie, some rights reserved (CC BY-NC)",Nicandra physalodes,78217,12.8606787215,39.5687562426,4.0,2018-11-13,7876314,htht,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,2948513d5172fa0c8409cb1a30fd9cccdf2dae7f74f67c8c17f1824db3256101,19767,36198.0,0.2866363908803799,14.75817544754155,19767.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-519150EA8C0638926D3CF56D,100,21029815,32478977,cc-by-nc,"(c) robeyns, some rights reserved (CC BY-NC)",Calotropis procera,120917,7.9570625205,39.1330653018,1953.0,2016-10-26,1462622,robeyns,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,586325aae3733a128cabf3a1a589faf1ddf91d7b959cf83367f0e1c97a2ace5f,2078,3948.0,0.0,,2078.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
