species,n_classifiable,genus,inat_taxon_id,after_observer_cap,maximum_span_km_after_observer_cap,inat_taxon_id_sensitivity,after_observer_cap_sensitivity,maximum_span_km,latitude_n,mean_latitude,min_latitude,max_latitude,inat_taxon_id_photos,abs_mean_latitude,log1p_span_primary,log1p_span_sensitivity,taxon_id_source_disagreement,family,family_taxon_id,retrieval_status,pollination_guild,pollination_guild_raw,pollination_guild_mapped,admissible_source_backed_exact,pollination_notes,evidence_type,confidence
Rubus odoratus,50,Rubus,62377,483,9887.915499091938,62377,192,7587.97735687989,100,43.347599113457,35.343025,63.8435482802,62377,43.347599113457,9.199169762293847,8.934452125723073,False,Rosaceae,47148.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4510747"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Rubus"",""species_epithet"":""odoratus"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""39100"",""work_species"":""Rubus odoratus""}",flora|review,medium
Rubus trivialis,61,Rubus,69714,507,2296.3828068986327,69714,164,2277.49765010322,100,31.329447050835,26.1276439538,38.4594826411,69714,31.329447050835,7.739525843961978,7.731271579368413,False,Rosaceae,47148.0,ok,unknown,,,False,unknown,flora,medium
Rudbeckia triloba,75,Rudbeckia,136376,582,9117.632552245015,136376,198,2342.1477103797943,100,39.765208169914,30.7951995646,50.1421671168,136376,39.765208169914,9.118075132379516,7.759250479789877,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,flora,medium
Sagittaria lancifolia,59,Sagittaria,69813,244,5952.330130841995,69813,175,4032.3893274541406,100,28.097873033631,4.85973559,39.06757217,69813,28.097873033631,8.69170602782976,8.302362325660226,False,Alismataceae,48072.0,ok,unknown,,,False,unknown,inference,low
Sagittaria latifolia,68,Sagittaria,48070,397,10113.241808921828,48070,152,10059.006953768096,100,41.534746449821995,18.15689,53.7014027268,48070,41.534746449821995,9.221699789691268,9.216323134882924,False,Alismataceae,48072.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Sagittaria latifolia as largely self-compatible (SC). | {""trait_derived_ID"":""1014945"",""ref_ID"":""10199"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Sagittaria"",""species_epithet"":""latifolia"",""author"":""Willd."",""matched"":""1"",""resolved"":""1"",""work_ID"":""39558"",""work_species"":""Sagittaria latifolia""}",review,medium
Sairocarpus pusillus,43,Sairocarpus,84744,103,766.4899906999768,84744,103,766.4899906999768,100,33.199434414045,29.1595810326,35.3468333333,84744,33.199434414045,6.643125437943057,6.643125437943057,False,,,error:HTTPError:HTTP Error 429: normal_throttling,,,,False,,,
Salvia amarissima,49,Salvia,278915,224,1068.4579143612712,278915,148,1043.6224503660646,100,19.430768208756,16.5455927096,21.5333969876,278915,19.430768208756,6.974907176987349,6.95141080760168,False,Lamiaceae,48623.0,ok,,,,False,,,
Salvia hispanica,61,Salvia,53219,161,19211.56666850136,53219,161,19211.56666850136,100,13.917968639008,-39.1152833333,52.3867581775,53219,13.917968639008,9.863319857899457,9.863319857899457,False,Lamiaceae,48623.0,ok,mixed,mixed,mixed,True,"All 8 directly reported Salvia species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported. | {""trait_derived_ID"":""1014978"",""ref_ID"":""10199"",""trait_ID"":""3.6.3"",""trait_value"":""bee"",""genus"":""Salvia"",""species_epithet"":""hispanica"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID…",inference|review,low
Salvia lavanduloides,47,Salvia,194529,284,2207.076290627478,194529,154,2051.899415613376,100,19.805990611909998,15.108617,26.6415700996,194529,19.805990611909998,7.699876958714701,7.627008421962571,False,Lamiaceae,48623.0,ok,,,,False,,,
Salvia polystachia,43,Salvia,1349529,409,2773.4164294830885,1349529,164,1639.9655317190952,100,19.226742509136,9.8822208937,25.5292361749,1349529,19.226742509136,7.9281957083835275,7.403040086432624,False,Lamiaceae,48623.0,ok,unknown,,,False,"All 8 directly reported Salvia species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",inference,low
Salvia prunelloides,48,Salvia,278933,174,1619.4785587456197,278933,143,1619.4785587456197,100,21.385928822308003,16.1705583333,26.7312878597,278933,21.385928822308003,7.39047679123558,7.39047679123558,False,Lamiaceae,48623.0,ok,,,,False,,,
Salvia verticillata,44,Salvia,128689,260,5555.62904078349,128689,174,3886.6362436177865,100,48.743855063587,39.86784534,55.8284122065,128689,48.743855063587,8.622746915749094,8.265556602463157,False,Lamiaceae,48623.0,ok,mixed,mixed,mixed,True,"All 8 directly reported Salvia species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported. | {""trait_derived_ID"":""4501158"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Salvia"",""species_epithet"":""verticillata"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""w…",inference|review,low
Sambucus mexicana,46,Sambucus,1203426,149,789.8940504053951,1203426,149,789.8940504053951,100,33.591089287947,32.5435863809,38.6335966667,1203426,33.591089287947,6.673164014934674,6.673164014934674,False,Viburnaceae,781703.0,ok,unknown,,,False,unknown,review,low
Sanguinaria canadensis,68,Sanguinaria,51044,571,2597.606240941412,51044,198,8087.27372843965,100,42.10218643363,34.6324416667,47.255239268,51044,42.10218643363,7.862730519101032,8.998170603901068,False,Papaveraceae,47332.0,ok,mixed,,,False,"The CC0 literature synthesis classifies Sanguinaria canadensis as largely self-compatible (SC). | Reported index values for Sanguinaria canadensis: [0.946809, 1]; consistently high indices support self-compatibility. Source reference keys: Motten_1986. | juntando las hojas mientras florece. Las flores son polinizadas por abejas pequeñas y las moscas, las se…",flora|review,low
Satureja montana,60,Satureja,168442,129,2456.4332307310665,168442,129,2456.4332307310665,100,43.029991621385996,37.2617770935,51.3711527597,168442,43.029991621385996,7.8068726820616074,7.8068726820616074,False,Lamiaceae,48623.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4509115"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Satureja"",""species_epithet"":""montana"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""40059"",""work_species"":""Satureja montana""}",review,medium
Saxifraga granulata,69,Saxifraga,124135,473,3210.461087167568,124135,176,3184.117220019424,100,47.948719977065004,36.76877,59.8964616667,124135,47.948719977065004,8.07448127990875,8.066244371102782,False,Saxifragaceae,48386.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501182"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Saxifraga"",""species_epithet"":""granulata"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""40114"",""work_species"":""Saxifraga granulata""}",review,medium
Saxifraga tridactylites,52,Saxifraga,168479,410,11107.294667505435,168479,182,11086.79258757822,100,46.951963660890996,34.821145,60.2992772218,168479,46.951963660890996,9.315447375578032,9.313600015228229,False,Saxifragaceae,48386.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501190"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Saxifraga"",""species_epithet"":""tridactylites"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""40148"",""work_species"":""Saxifraga tridactylites""} | {""trait_derived_ID"":""4507758"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Saxifraga"",""s…",flora|review,medium
Scilla bifolia,51,Scilla,56934,495,10113.472764423306,56934,189,9260.76033427042,100,46.620546120680004,38.9477269552,54.2189297318,56934,46.620546120680004,9.221722624113164,9.133649410466473,False,Asparagaceae,47599.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501220"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Scilla"",""species_epithet"":""bifolia"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""40545"",""work_species"":""Scilla bifolia""} | {""trait_derived_ID"":""4509080"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Scilla"",""species_epithet"":""bifo…",review,medium
Scilla luciliae,59,Scilla,244100,160,10247.41171144228,244100,160,10247.41171144228,100,49.524755273896,38.6956387021,65.5807883333,244100,49.524755273896,9.23487801757855,9.23487801757855,False,Asparagaceae,47599.0,ok,unknown,,,False,unknown,inference,low
Scilla verna,63,Scilla,129499,441,2554.247935408418,129499,185,2175.442705347748,100,48.854415937033,37.8987067971,60.82740074,129499,48.854415937033,7.8459045372285905,7.685447036431643,False,,,error:HTTPError:HTTP Error 429: normal_throttling,unknown,,,False,unknown,inference,low
Senecio mohavensis,66,Senecio,79050,119,356.65944358455295,79050,119,356.65944358455295,100,33.451649360644,32.8319399366,34.2447056556,79050,33.451649360644,5.879581258748098,5.879581258748098,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Senecio ovatus,43,Senecio,336370,169,1801.0280625357857,336370,169,1801.0280625357857,100,47.678670531125,41.848725,52.1348934095,336370,47.678670531125,7.496668011041357,7.496668011041357,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Senecio ovatus as largely self-compatible (SC). | {""trait_derived_ID"":""4501310"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Senecio"",""species_epithet"":""ovatus"",""author"":""(P. Gaertn., B. Mey. & Scherb.) Willd."",""matched"":""1"",""resolved"":""1"",""work_ID"":""41148"",""work_species"":""Senecio ovatus""} | {""t…",review,medium
Senecio triangularis,58,Senecio,79055,220,3878.5432210271897,79055,166,3868.952327205527,100,47.48449082418401,33.80058,64.6578855775,79055,47.48449082418401,8.263472699147622,8.26099746739641,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,review,medium
Senecio vernalis,82,Senecio,336378,253,3981.497932896833,336378,150,3981.497932896833,100,47.173007087855005,31.7699611111,56.9798575095,336378,47.173007087855005,8.289664522737448,8.289664522737448,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501320"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Senecio"",""species_epithet"":""vernalis"",""author"":""Waldst. & Kit."",""matched"":""1"",""resolved"":""1"",""work_ID"":""442496"",""work_species"":""Senecio vernalis""} | {""trait_derived_ID"":""4507652"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Senecio"",""spec…",review,medium
Senegalia berlandieri,71,Senegalia,898697,138,810.0331853225607,898697,138,810.0331853225607,100,28.065485353409,24.7476887271,30.5928465645,898697,28.065485353409,6.698308972294973,6.698308972294973,False,Fabaceae,47122.0,ok,,,,False,,,
Senna artemisioides,75,Senna,79058,129,16657.130394143085,79058,129,16657.130394143085,100,-17.644663548558,-37.8700633333,34.9061133333,79058,17.644663548558,9.72065368818365,9.72065368818365,False,Fabaceae,47122.0,ok,mixed,mixed,mixed,True,Bulk source austraits_all_target_floral_v7.0.0 record austraits:Draper_2023:444939: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1598571: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1699292: pollination_syndrome = insect.,review,medium
Senna hebecarpa,47,Senna,136373,137,2039.2993660950992,136373,137,2039.2993660951,100,40.424208563527,35.4488505015,43.7998189763,136373,40.424208563527,7.620851824157648,7.620851824157648,False,Fabaceae,47122.0,ok,unknown,,,False,unknown,inference,low
Sericocarpus linifolius,52,Sericocarpus,168857,103,2081.09508482,168857,103,2081.09508482,100,34.916553945606005,30.450927845,42.6420366667,168857,34.916553945606005,7.641129918074437,7.641129918074437,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Sesbania drummondii,44,Sesbania,120011,110,1633.12973529918,120011,110,1633.12973529918,100,29.93807640204,26.18553,33.7568865706,120011,29.93807640204,7.398865669636063,7.398865669636063,False,,,error:HTTPError:HTTP Error 429: normal_throttling,unknown,,,False,unknown,inference,low
Sidalcea candida,53,Sidalcea,168940,140,7537.7388892178915,168940,140,7537.7388892178915,100,38.288819956917,32.829,57.2392961691,168940,38.288819956917,8.927810190941248,8.927810190941248,False,Malvaceae,48797.0,ok,unknown,,,False,unknown,flora,medium
Sideranthus spinulosus,86,Sideranthus,1686721,196,3782.3776162454215,1686721,170,3782.3776162454215,100,37.049859823354,21.2527861607,53.8394439002,1686721,37.049859823354,8.238372438907412,8.238372438907412,False,Asteraceae,47604.0,ok,,,,False,,,
Sisymbrium irio,65,Sisymbrium,58085,321,18435.126975447223,58085,150,18608.55056093274,100,26.750623912578,-35.1115545,53.3356424431,58085,26.750623912578,9.822067441180927,9.831430198938047,False,Brassicaceae,47204.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Sisymbrium irio as largely self-compatible (SC). | {""trait_derived_ID"":""4501392"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Sisymbrium"",""species_epithet"":""irio"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""41763"",""work_species"":""Sisymbrium irio""} | {""trait_derived_ID"":""4507663"",""ref_I…",flora|review,medium
Sixalix atropurpurea,49,Sixalix,372376,398,19771.92362139673,372376,163,19725.60966881515,100,18.303851425552,-45.0686106996,51.9063772987,372376,18.303851425552,9.892068786940737,9.889723747901137,False,Caprifoliaceae,48527.0,ok,unknown,,,False,unknown,review,medium
Solanum crispum,51,Solanum,406068,122,19155.42538855468,406068,122,19155.42538855468,100,-29.476354717116,-45.8641056151,53.3073751827,406068,29.476354717116,9.860393467759824,9.860393467759824,False,,,error:HTTPError:HTTP Error 429: normal_throttling,unknown,,,False,The CC0 literature synthesis classifies Solanum crispum as largely self-incompatible (SI).,review,medium
Solanum elaeagnifolium,53,Solanum,79137,516,17740.43539078479,79137,189,16720.31735927457,100,17.4887634132,-38.6952489966,44.9634234768,79137,17.4887634132,9.783658165261388,9.724439672965266,False,Solanaceae,48516.0,ok,unknown,,,False,unknown,flora,medium
Solanum furcatum,48,Solanum,79138,126,12822.839530730887,79138,126,12822.839530730887,100,-6.896616141531,-43.8537317098,42.6832166667,79138,6.896616141531,9.459061181011698,9.459061181011698,False,Solanaceae,48516.0,ok,unknown,,,False,The CC0 literature synthesis classifies Solanum furcatum as largely self-compatible (SC).,flora|review,medium
Solanum laxum,48,Solanum,128667,131,19894.83964963936,128667,131,19894.83964963936,100,-8.063599980966,-43.6048964771,53.1452919754,128667,8.063599980966,9.898265926023711,9.898265926023711,False,Solanaceae,48516.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Solanum laxum as largely self-incompatible (SI). | {""trait_derived_ID"":""1747335"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Solanum"",""species_epithet"":""jasminoides"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""49216"",""work_species"":""Solanum laxum""}",review,medium
Solanum lycopersicum,46,Solanum,51737,410,19973.432417039363,51737,188,19973.432417039363,100,20.557815725273,-43.6416083333,60.279240753,51737,20.557815725273,9.902208355564406,9.902208355564406,False,Solanaceae,48516.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Solanum lycopersicum as largely self-compatible (SC). | {""trait_derived_ID"":""1015324"",""ref_ID"":""10199"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Solanum"",""species_epithet"":""lycopersicum"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""41975"",""work_species"":""Solanum lycopersicum""} | {""trait_derived_ID"":""…",flora|review,medium
Solanum pseudocapsicum,54,Solanum,169078,164,19944.545014669384,169078,164,19944.545014669384,100,-7.148844277052001,-43.508401,51.3609551461,169078,7.148844277052001,9.9007610898458,9.9007610898458,False,Solanaceae,48516.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Solanum pseudocapsicum as largely self-compatible (SC). | {""trait_derived_ID"":""1747345"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Solanum"",""species_epithet"":""pseudocapsicum"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""42014"",""work_species"":""Solanum pseudocapsicum""} | {""trait_derived_I…",flora|review,medium
Solidago ptarmicoides,78,Solidago,144194,431,2698.149890123136,144194,189,2461.309322416286,100,45.165637020093,35.9734725674,54.6352069181,144194,45.165637020093,7.900692146905068,7.8088549375268865,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Solidago uliginosa,50,Solidago,126657,111,2745.2961247985777,126657,111,2745.2961247985777,100,46.089203972326004,39.0640770927,51.6046732435,126657,46.089203972326004,7.9180084191148365,7.9180084191148365,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Solidago virgaurea,63,Solidago,118850,446,10331.3915828026,118850,173,6513.135852693294,100,53.632049756647,36.3650929899,71.1687783333,118850,53.632049756647,9.243039053497796,8.781729841113531,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501428"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Solidago"",""species_epithet"":""virgaurea"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""42094"",""work_species"":""Solidago virgaurea""} | {""trait_derived_ID"":""4510068"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""bee/fly"",""genus"":""Solidago"",""species_epi…",review,medium
Sparaxis tricolor,52,Sparaxis,50843,212,19875.213389254623,50843,195,19861.90344172038,100,5.291837247905001,-43.5720078042,45.5465164185,50843,5.291837247905001,9.897278988690674,9.896609122367847,False,Iridaceae,47781.0,ok,unknown,,,False,unknown,flora,medium
Sphaeralcea ambigua,52,Sphaeralcea,50153,463,2090.3720265720294,50153,190,1190.707395243003,100,35.319845735445,29.0191371374,40.5617966667,50153,35.319845735445,7.645575601619375,7.083142343702246,False,Malvaceae,48797.0,ok,unknown,,,False,unknown,review,medium
Sphaeralcea coccinea,57,Sphaeralcea,126671,357,2978.212351262041,126671,183,2493.266455616193,100,42.172135426848996,31.886551,56.2314966582,126671,42.172135426848996,7.999414232905934,7.821749959192398,False,Malvaceae,48797.0,ok,unknown,,,False,unknown,flora,medium
Stachys palustris,43,Stachys,57457,383,19580.16574011847,57457,157,17811.26832031625,100,49.83600568720001,-41.43703,65.8415361282,57457,49.83600568720001,9.88232345160122,9.787642730347683,False,Lamiaceae,48623.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501494"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Stachys"",""species_epithet"":""palustris"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""42654"",""work_species"":""Stachys palustris""} | {""trait_derived_ID"":""4509871"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""bee/beetle/butterfly/fly"",""genus"":""Stachys…",flora|review,medium
Stevia serrata,68,Stevia,169389,225,4824.246989254002,169389,161,4824.246989254002,100,21.353467066063,5.7998066819,31.4267540116,169389,21.353467066063,8.481617201945644,8.481617201945644,False,Asteraceae,47604.0,ok,,,,False,,,
Streptosolen jamesonii,60,Streptosolen,244676,112,18173.445260138105,244676,112,18173.445260138105,100,1.2059725696769998,-34.9167799904,38.7097070332,244676,1.2059725696769998,9.807771779797704,9.807771779797704,False,Solanaceae,48516.0,ok,birds,birds,other_animal,True,"colouration (at maturity) of the flowers of Streptosolen jamesonii is typical of that of bird-pollinated flowers, as also is their lack of a strong scent and secretion of a great deal of nectar.",review,low
Stypandra glauca,57,Stypandra,353957,166,3687.898033966693,353957,156,3687.898033966693,100,-34.106223322532,-37.9839669839,-27.7537331788,353957,34.106223322532,8.213083056652644,8.213083056652644,False,Asphodelaceae,71400.0,ok,mixed,mixed,mixed,True,Bulk source austraits_all_target_floral_v7.0.0 record austraits:Draper_2023:445585: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1704990: pollination_syndrome = insect.,review,medium
Symphyotrichum puniceum,62,Symphyotrichum,82307,394,3432.754954550813,82307,164,3724.242840980992,100,44.418778785978,34.56824167,53.9013266667,82307,44.418778785978,8.141409680306387,8.222887320898403,False,Asteraceae,47604.0,ok,unknown,,,False,The CC0 literature synthesis classifies Symphyotrichum puniceum as largely self-incompatible (SI).,flora|review,medium
Symphyotrichum subulatum,68,Symphyotrichum,64208,217,19948.595222508087,64208,176,19763.406323146504,100,14.763749859217,-44.425601,47.14715283,64208,14.763749859217,9.90096413251358,9.891637938504894,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"Other varieties are self-compatible, which could facilitate the fixation of mutations in populations | {""trait_derived_ID"":""1746125"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Aster"",""species_epithet"":""squamatus"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""43380"",""work_species"":""Symphyotrichum subulatum""} | {""trait_derived_I…",flora|review,medium
Symphytum officinale,46,Symphytum,55724,427,10987.123668588078,55724,153,9943.462771841396,100,48.724441988518,34.9841074537,61.2323305156,55724,48.724441988518,9.304570302028793,9.204771169903493,False,Boraginaceae,48150.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Symphytum officinale as largely self-incompatible (SI). | {""trait_derived_ID"":""4501546"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Symphytum"",""species_epithet"":""officinale"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""43395"",""work_species"":""Symphytum officinale""} | {""trait_derived_ID"":""…",flora|review,medium
Symplocos tinctoria,45,Symplocos,141855,122,1943.9461218520305,141855,122,1943.9461218520305,100,33.056780003728,29.714974,38.4174922771,141855,33.056780003728,7.572989554821586,7.572989554821586,False,Symplocaceae,71637.0,ok,unknown,,,False,unknown,flora,medium
Talinum fruticosum,48,Talinum,361866,192,19687.07078164572,361866,170,19687.07078164572,100,2.0532980726559997,-27.508206591,27.3950293102,361866,2.0532980726559997,9.887768187231318,9.887768187231318,False,,,error:HTTPError:HTTP Error 429: normal_throttling,unknown,,,False,unknown,flora,medium
Talinum paniculatum,45,Talinum,169540,236,19796.700051831136,169540,175,19796.700051831136,100,3.116765960087,-35.5515751482,41.5982246399,169540,3.116765960087,9.893321050937221,9.893321050937221,False,Talinaceae,71639.0,ok,mixed,mixed,mixed,True,"Bulk source austraits_all_target_floral_v7.0.0 record austraits:Stephens_2023:1282196: pollination_system = bee. | The CC0 literature synthesis classifies Talinum paniculatum as largely self-compatible (SC). | {""trait_derived_ID"":""1015919"",""ref_ID"":""10199"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Talinum"",""species_epithet"":""paniculatum"",""author"":""…",flora|review,medium
Tanacetum vulgare,85,Tanacetum,55971,477,10320.617117756125,55971,169,9622.352170395754,100,50.136693105525,34.7302443395,64.51196,55971,50.136693105525,9.241995724216778,9.1719479414233,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501564"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Tanacetum"",""species_epithet"":""vulgare"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""43878"",""work_species"":""Tanacetum vulgare""} | {""trait_derived_ID"":""4510408"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""bee/beetle/butterfly/fly"",""genus"":""Tanacet…",flora|review,medium
Taraxacum erythrospermum,75,Taraxacum,79317,154,11917.237691531674,79317,154,11917.237691531674,100,41.265041651209,21.1464493317,55.1320182331,79317,41.265041651209,9.385825085019079,9.385825085019079,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,flora,medium
Telekia speciosa,62,Telekia,358060,169,10065.737333833727,358060,169,10065.737333833727,100,49.807720347857,40.7464929321,61.003499598,358060,49.807720347857,9.216991934587469,9.216991934587469,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501570"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Telekia"",""species_epithet"":""speciosa"",""author"":""(Schreb.) Baumg."",""matched"":""1"",""resolved"":""1"",""work_ID"":""44407"",""work_species"":""Telekia speciosa""}",review,medium
Tetratheca thymifolia,48,Tetratheca,326183,110,1308.937534386297,326183,110,1308.937534386297,100,-33.988404057678,-37.2279033333,-25.77266,326183,33.988404057678,7.177734731383712,7.177734731383712,False,Elaeocarpaceae,70234.0,ok,mixed,mixed,mixed,True,Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1707649: pollination_syndrome = insect.,review,medium
Thysanocarpus curvipes,59,Thysanocarpus,58088,104,2151.166103034718,58088,104,2151.166103034718,100,36.896644139416,31.6981530684,48.5413743363,58088,36.896644139416,7.674230103728088,7.674230103728088,False,Brassicaceae,47204.0,ok,unknown,,,False,unknown,inference,low
Tiarella stolonifera,54,Tiarella,1351707,506,1861.5039186339832,1351707,189,1749.5391307017946,100,42.546020824088004,35.4716863716,47.3052949145,1351707,42.546020824088004,7.529677054216056,7.467679094159037,False,Saxifragaceae,48386.0,ok,unknown,,,False,unknown,inference,low
Tinantia erecta,45,Tinantia,153994,143,8925.266631128496,153994,143,8925.266631128496,100,15.017230738579999,-23.6516238777,28.5613627457,153994,15.017230738579999,9.0967535160324,9.0967535160324,False,Commelinaceae,49147.0,ok,unknown,,,False,The CC0 literature synthesis classifies Tinantia erecta as largely self-compatible (SC).,review,medium
Tithonia tubaeformis,48,Tithonia,154022,131,17540.25475539649,154022,131,17540.25475539649,100,18.333226230762,-26.8694977556,28.78891411,154022,18.333226230762,9.772310800163234,9.772310800163234,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Trachymene composita,60,Trachymene,353969,131,1000.168021657868,353969,131,1000.168021657868,100,-37.914669223601,-42.16790891,-33.288548,353969,37.914669223601,6.908922619033411,6.908922619033411,False,Araliaceae,52849.0,ok,mixed,mixed,mixed,True,Bulk source austraits_all_target_floral_v7.0.0 record austraits:Draper_2023:446222: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1710398: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:Williams_2011:1728203: pollination_system = biotic_unspeciali…,review,medium
Tragopogon porrifolius,44,Tragopogon,54141,548,20008.54220485432,54141,195,19944.853880439583,100,24.221818663256,-45.6407140196,55.2707649675,54141,24.221818663256,9.90396454899794,9.900776575177414,False,,,error:HTTPError:HTTP Error 429: normal_throttling,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Tragopogon porrifolius as largely self-compatible (SC). | {""trait_derived_ID"":""4507425"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Tragopogon"",""species_epithet"":""porrifolius"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""45440"",""work_species"":""Tragopogon porrifolius""} | {""trait_derived…",flora|review,low
